Person Code,Unit Instance Code,Calocc Code,Surname,Forename,Long Description,Register Event ID,Object ID,Register Event Slot ID,Planned Start Date,Planned End Date,is Positive,Postive Marks,Negative Marks,Usage Code
94,4,2024,Ben-Hassan,Charles,Demographics,982,694,207,2024-08-24,2023-10-27,Y,1,1,P
163,4,2024,Sokolov,Chiara,Demographics,982,576,207,2024-08-24,2023-10-27,Y,1,1,P
228,4,2025,Wagner,Marco,Demographics,952,284,884,2025-07-23,2023-02-25,Y,1,1,P
391,4,2024,Perez,Jae-ho,Demographics,200,388,430,2024-10-27,2025-07-23,N,0,0,A
170,4,2024,Jackson,Dong-hyun,Demographics,200,535,430,2024-10-27,2025-07-23,Y,1,1,P
429,4,2024,Ricci,David,Demographics,200,480,430,2024-10-27,2025-07-23,Y,1,1,P
285,4,2024,Ibrahim,Kenji,Demographics,200,250,430,2024-10-27,2025-07-23,Y,1,1,P
3,4,2024,Cho,Liu,Demographics,200,925,430,2024-10-27,2025-07-23,Y,1,1,P
42,4,2024,Sato,Rumbidzai,Demographics,200,355,430,2024-10-27,2025-07-23,Y,1,1,P
391,4,2025,Perez,Jae-ho,Demographics,374,388,238,2025-01-14,2024-03-24,N,0,0,A
285,4,2024,Ibrahim,Kenji,Demographics,532,250,773,2024-04-19,2024-07-05,Y,1,1,P
3,4,2024,Cho,Liu,Demographics,532,925,773,2024-04-19,2024-07-05,Y,1,1,P
173,4,2024,Castillo,Sebastian,Demographics,532,209,773,2024-04-19,2024-07-05,Y,1,1,P
384,1723,2025,Clark,Ruth,Pharmacy,464,295,191,2025-05-17,2023-10-14,Y,1,1,P
282,1723,2025,Flores,Marco,Pharmacy,464,463,191,2025-05-17,2023-10-14,N,0,0,A
215,1723,2025,Harris,Matthew,Pharmacy,464,411,191,2025-05-17,2023-10-14,N,0,0,A
141,1723,2025,Ibrahim,William,Pharmacy,464,794,191,2025-05-17,2023-10-14,Y,1,1,O
330,1723,2025,Gupta,Michelle,Pharmacy,464,412,191,2025-05-17,2023-10-14,Y,1,1,P
377,1723,2025,Lopez,Raj,Pharmacy,464,856,191,2025-05-17,2023-10-14,N,0,0,A
395,1723,2024,Petit,Yuki,Pharmacy,829,824,756,2024-05-18,2024-07-28,N,0,0,A
496,1723,2024,Ben-Ahmad,Marie,Pharmacy,829,164,756,2024-05-18,2024-07-28,Y,1,1,P
89,1723,2024,Nkomo,Matthew,Pharmacy,829,67,756,2024-05-18,2024-07-28,N,0,0,A
280,1723,2024,Lim,Michael,Pharmacy,388,726,151,2024-03-27,2024-09-26,N,0,0,A
215,1723,2024,Harris,Matthew,Pharmacy,388,411,151,2024-03-27,2024-09-26,N,0,0,A
117,1723,2024,Martin,Raj,Pharmacy,388,715,151,2024-03-27,2024-09-26,N,0,0,A
465,1723,2024,Okafor,Efua,Pharmacy,388,683,151,2024-03-27,2024-09-26,Y,1,1,P
89,1723,2024,Nkomo,Matthew,Pharmacy,388,67,151,2024-03-27,2024-09-26,Y,1,1,P
377,1723,2024,Lopez,Raj,Pharmacy,388,856,151,2024-03-27,2024-09-26,N,0,0,A
384,1723,2023,Clark,Ruth,Pharmacy,388,295,691,2023-12-14,2023-04-22,N,0,0,A
416,1723,2023,Rossi,Daniel,Pharmacy,388,658,691,2023-12-14,2023-04-22,Y,1,1,P
346,1723,2023,Reddy,Hana,Pharmacy,388,880,691,2023-12-14,2023-04-22,Y,1,1,P
141,1723,2023,Ibrahim,William,Pharmacy,388,794,691,2023-12-14,2023-04-22,Y,1,1,L
280,1723,2024,Lim,Michael,Pharmacy,535,726,435,2024-08-27,2024-08-28,N,0,0,A
215,1723,2024,Harris,Matthew,Pharmacy,535,411,435,2024-08-27,2024-08-28,Y,1,1,P
117,1723,2024,Martin,Raj,Pharmacy,535,715,435,2024-08-27,2024-08-28,Y,1,1,P
171,1723,2024,Al-Zahra,Donna,Pharmacy,535,639,435,2024-08-27,2024-08-28,N,0,0,A
280,1723,2025,Lim,Michael,Pharmacy,535,726,666,2025-03-05,2025-06-29,N,0,0,A
77,1723,2025,Thomas,Dmitri,Pharmacy,535,288,666,2025-03-05,2025-06-29,Y,1,1,P
496,1723,2025,Ben-Ahmad,Marie,Pharmacy,535,164,666,2025-03-05,2025-06-29,Y,1,1,P
131,1723,2025,Agarwal,Ruvimbo,Pharmacy,535,788,666,2025-03-05,2025-06-29,Y,1,1,P
103,1723,2024,Tanaka,Steven,Pharmacy,464,742,941,2024-09-07,2023-01-15,Y,1,1,P
416,1723,2025,Rossi,Daniel,Pharmacy,829,658,1121,2025-08-04,2025-01-05,Y,1,1,P
282,1723,2025,Flores,Marco,Pharmacy,829,463,1121,2025-08-04,2025-01-05,N,0,0,A
330,1723,2025,Gupta,Michelle,Pharmacy,829,412,1121,2025-08-04,2025-01-05,Y,1,1,P
337,4,2023,Walker,Rutendo,Demographics,895,486,541,2023-03-18,2025-04-03,Y,1,1,P
388,4,2023,Perez,John,Demographics,895,829,541,2023-03-18,2025-04-03,Y,1,1,P
209,123,2024,Yoon,Sakura,Creative Writing,901,546,961,2024-12-04,2024-08-16,Y,1,1,P
32,123,2025,Müller,Huang,Creative Writing,89,543,687,2025-04-14,2025-08-31,Y,1,1,P
474,840,2023,Müller,Michael,Cloud Computing,152,137,713,2023-04-07,2025-02-16,Y,1,1,Y
161,840,2023,Robert,Tatiana,Cloud Computing,152,515,713,2023-04-07,2025-02-16,Y,1,1,Y
14,840,2023,Yang,Luis,Cloud Computing,152,931,713,2023-04-07,2025-02-16,Y,1,1,Y
413,840,2023,Ruiz,Ursula,Cloud Computing,152,727,713,2023-04-07,2025-02-16,Y,1,1,Y
28,840,2023,Ben-Khalil,Kojo,Cloud Computing,152,974,713,2023-04-07,2025-02-16,Y,1,1,Y
297,840,2023,Verma,Jessica,Cloud Computing,152,698,713,2023-04-07,2025-02-16,Y,1,1,Y
463,840,2023,Sidorov,Christopher,Cloud Computing,152,732,713,2023-04-07,2025-02-16,Y,1,1,Y
384,1777,2023,Clark,Ruth,Quality Assurance,152,295,713,2023-04-07,2025-02-16,Y,1,1,Y
346,1777,2023,Reddy,Hana,Quality Assurance,152,880,713,2023-04-07,2025-02-16,Y,1,1,Y
215,1777,2023,Harris,Matthew,Quality Assurance,152,411,713,2023-04-07,2025-02-16,Y,1,1,Y
25,1777,2023,Diaz,Nancy,Quality Assurance,152,280,713,2023-04-07,2025-02-16,Y,1,1,Y
352,1777,2023,Popov,Anita,Quality Assurance,152,251,713,2023-04-07,2025-02-16,Y,1,1,Y
141,1777,2023,Ibrahim,William,Quality Assurance,152,794,713,2023-04-07,2025-02-16,Y,1,1,Y
465,1777,2023,Okafor,Efua,Quality Assurance,152,683,713,2023-04-07,2025-02-16,Y,1,1,Y
377,1777,2023,Lopez,Raj,Quality Assurance,152,856,713,2023-04-07,2025-02-16,Y,1,1,Y
440,1549,2023,Jain,Yang,Ethics,152,846,713,2023-04-07,2025-02-16,Y,1,1,Y
314,1549,2023,Esposito,Carmen,Ethics,152,272,713,2023-04-07,2025-02-16,Y,1,1,Y
2,1549,2023,Lee,Valeria,Ethics,152,179,713,2023-04-07,2025-02-16,Y,1,1,Y
353,123,2023,Flores,Natalia,Creative Writing,152,556,713,2023-04-07,2025-02-16,Y,1,1,Y
161,840,2023,Robert,Tatiana,Cloud Computing,833,515,27,2023-04-30,2024-05-01,Y,1,1,Y
18,840,2023,Durand,Charles,Cloud Computing,833,376,27,2023-04-30,2024-05-01,Y,1,1,Y
269,840,2023,Ramirez,Chiedza,Cloud Computing,833,664,27,2023-04-30,2024-05-01,Y,1,1,Y
413,840,2023,Ruiz,Ursula,Cloud Computing,833,727,27,2023-04-30,2024-05-01,Y,1,1,Y
109,840,2023,Durand,Pierre,Cloud Computing,833,426,27,2023-04-30,2024-05-01,Y,1,1,Y
459,840,2023,Al-Mahmoud,Lisa,Cloud Computing,833,213,27,2023-04-30,2024-05-01,Y,1,1,Y
375,840,2023,Becker,Tariq,Cloud Computing,833,860,27,2023-04-30,2024-05-01,Y,1,1,Y
165,840,2023,Ben-Said,Marco,Cloud Computing,833,465,959,2023-05-11,2023-02-08,Y,1,1,Y
165,840,2024,Ben-Said,Marco,Cloud Computing,833,465,395,2024-03-09,2023-02-11,Y,1,1,Y
236,840,2025,Thomas,Betty,Cloud Computing,833,212,631,2025-06-22,2025-07-21,Y,1,1,Y
68,840,2025,Wu,Yuki,Cloud Computing,833,293,277,2025-04-08,2024-04-26,Y,1,1,Y
7,840,2025,Becker,Chen,Cloud Computing,833,522,277,2025-04-08,2024-04-26,Y,1,1,Y
165,840,2025,Ben-Said,Marco,Cloud Computing,833,465,277,2025-04-08,2024-04-26,Y,1,1,Y
150,1777,2023,Lewis,Efua,Quality Assurance,833,908,27,2023-04-30,2024-05-01,Y,1,1,Y
160,1777,2023,Nair,Lisa,Quality Assurance,833,418,27,2023-04-30,2024-05-01,Y,1,1,Y
457,1777,2023,Ramirez,Carmen,Quality Assurance,833,230,27,2023-04-30,2024-05-01,Y,1,1,Y
281,1777,2023,Kim,Joseph,Quality Assurance,833,65,27,2023-04-30,2024-05-01,Y,1,1,Y
25,1777,2023,Diaz,Nancy,Quality Assurance,833,280,27,2023-04-30,2024-05-01,Y,1,1,Y
352,1777,2023,Popov,Anita,Quality Assurance,833,251,27,2023-04-30,2024-05-01,Y,1,1,Y
251,1777,2023,Torres,Ruth,Quality Assurance,833,927,27,2023-04-30,2024-05-01,Y,1,1,Y
451,1777,2023,Bernard,Sarah,Quality Assurance,833,830,27,2023-04-30,2024-05-01,Y,1,1,Y
387,1777,2023,Zhang,Diego,Quality Assurance,833,158,959,2023-05-11,2023-02-08,Y,1,1,Y
103,1777,2023,Tanaka,Steven,Quality Assurance,833,742,959,2023-05-11,2023-02-08,Y,1,1,Y
66,1777,2023,Ramirez,Jean,Quality Assurance,833,549,959,2023-05-11,2023-02-08,Y,1,1,Y
291,1777,2023,Ibrahim,Valeria,Quality Assurance,833,757,959,2023-05-11,2023-02-08,Y,1,1,Y
171,1777,2023,Al-Zahra,Donna,Quality Assurance,833,639,959,2023-05-11,2023-02-08,Y,1,1,Y
387,1777,2024,Zhang,Diego,Quality Assurance,833,158,395,2024-03-09,2023-02-11,Y,1,1,Y
66,1777,2024,Ramirez,Jean,Quality Assurance,833,549,395,2024-03-09,2023-02-11,Y,1,1,Y
291,1777,2024,Ibrahim,Valeria,Quality Assurance,833,757,395,2024-03-09,2023-02-11,Y,1,1,Y
171,1777,2024,Al-Zahra,Donna,Quality Assurance,833,639,395,2024-03-09,2023-02-11,Y,1,1,Y
66,1777,2025,Ramirez,Jean,Quality Assurance,833,549,631,2025-06-22,2025-07-21,Y,1,1,Y
281,1777,2025,Kim,Joseph,Quality Assurance,833,65,631,2025-06-22,2025-07-21,Y,1,1,Y
131,1777,2025,Agarwal,Ruvimbo,Quality Assurance,833,788,631,2025-06-22,2025-07-21,Y,1,1,Y
330,1777,2025,Gupta,Michelle,Quality Assurance,833,412,277,2025-04-08,2024-04-26,Y,1,1,Y
314,1549,2023,Esposito,Carmen,Ethics,833,272,27,2023-04-30,2024-05-01,Y,1,1,Y
29,1549,2023,Zhao,Charles,Ethics,833,291,27,2023-04-30,2024-05-01,Y,1,1,Y
2,1549,2023,Lee,Valeria,Ethics,833,179,27,2023-04-30,2024-05-01,Y,1,1,Y
154,1549,2023,Park,Donald,Ethics,833,557,27,2023-04-30,2024-05-01,Y,1,1,Y
435,1549,2023,White,Linda,Ethics,833,286,959,2023-05-11,2023-02-08,Y,1,1,Y
65,1549,2023,Thomas,Dina,Ethics,833,197,959,2023-05-11,2023-02-08,Y,1,1,Y
318,1549,2023,Al-Khalil,Marie,Ethics,833,863,959,2023-05-11,2023-02-08,Y,1,1,Y
120,1549,2023,Smith,Elena,Ethics,833,797,959,2023-05-11,2023-02-08,Y,1,1,Y
37,1549,2023,Kim,Seung-ho,Ethics,833,199,959,2023-05-11,2023-02-08,Y,1,1,Y
435,1549,2024,White,Linda,Ethics,833,286,395,2024-03-09,2023-02-11,Y,1,1,Y
318,1549,2024,Al-Khalil,Marie,Ethics,833,863,395,2024-03-09,2023-02-11,Y,1,1,Y
120,1549,2024,Smith,Elena,Ethics,833,797,395,2024-03-09,2023-02-11,Y,1,1,Y
37,1549,2024,Kim,Seung-ho,Ethics,833,199,395,2024-03-09,2023-02-11,Y,1,1,Y
29,1549,2025,Zhao,Charles,Ethics,833,291,631,2025-06-22,2025-07-21,Y,1,1,Y
490,1549,2025,Lebedev,Chiara,Ethics,833,258,631,2025-06-22,2025-07-21,Y,1,1,Y
318,1549,2025,Al-Khalil,Marie,Ethics,833,863,631,2025-06-22,2025-07-21,Y,1,1,Y
120,1549,2025,Smith,Elena,Ethics,833,797,631,2025-06-22,2025-07-21,Y,1,1,Y
37,1549,2025,Kim,Seung-ho,Ethics,833,199,631,2025-06-22,2025-07-21,Y,1,1,Y
1,1549,2025,Rodriguez,Ahmad,Ethics,833,682,277,2025-04-08,2024-04-26,Y,1,1,Y
476,123,2024,Mthembu,Klaus,Creative Writing,273,99,147,2024-05-06,2023-09-11,Y,1,1,P
176,840,2024,Clark,Kwaku,Cloud Computing,411,71,1009,2024-02-23,2024-11-26,Y,1,1,P
131,1777,2024,Agarwal,Ruvimbo,Quality Assurance,310,788,650,2024-08-19,2025-03-15,Y,1,1,P
327,840,2025,Ben-Khalil,Kenneth,Cloud Computing,698,737,966,2025-01-06,2025-02-12,Y,1,1,P
375,840,2024,Becker,Tariq,Cloud Computing,698,860,491,2024-04-29,2023-06-11,Y,1,1,P
131,1777,2023,Agarwal,Ruvimbo,Quality Assurance,230,788,310,2023-01-03,2023-04-28,Y,1,1,P
171,1777,2023,Al-Zahra,Donna,Quality Assurance,230,639,310,2023-01-03,2023-04-28,Y,1,1,P
171,1777,2024,Al-Zahra,Donna,Quality Assurance,230,639,82,2024-10-11,2023-12-17,Y,1,1,P
171,1777,2024,Al-Zahra,Donna,Quality Assurance,230,639,364,2024-12-20,2025-01-06,Y,1,1,P
171,1777,2023,Al-Zahra,Donna,Quality Assurance,230,639,497,2023-03-17,2023-02-07,Y,1,1,P
171,1777,2025,Al-Zahra,Donna,Quality Assurance,230,639,1080,2025-03-31,2024-12-18,Y,1,1,P
131,1777,2025,Agarwal,Ruvimbo,Quality Assurance,230,788,583,2025-01-27,2025-08-07,Y,1,1,P
150,1777,2023,Lewis,Efua,Quality Assurance,621,908,134,2023-05-04,2023-10-07,Y,1,1,P
141,1777,2023,Ibrahim,William,Quality Assurance,621,794,134,2023-05-04,2023-10-07,Y,1,1,P
66,1777,2025,Ramirez,Jean,Quality Assurance,621,549,801,2025-05-08,2024-06-19,Y,1,1,P
77,1777,2025,Thomas,Dmitri,Quality Assurance,621,288,19,2025-04-06,2024-08-21,Y,1,1,P
66,1777,2025,Ramirez,Jean,Quality Assurance,621,549,454,2025-03-26,2023-03-20,N,0,0,A
215,1777,2023,Harris,Matthew,Quality Assurance,621,411,87,2023-01-14,2024-11-06,Y,1,1,P
141,1777,2023,Ibrahim,William,Quality Assurance,621,794,87,2023-01-14,2024-11-06,Y,1,1,P
141,1777,2024,Ibrahim,William,Quality Assurance,621,794,312,2024-05-01,2024-10-12,Y,1,1,P
77,1777,2023,Thomas,Dmitri,Quality Assurance,621,288,49,2023-05-23,2023-11-10,Y,1,1,P
465,1777,2025,Okafor,Efua,Quality Assurance,727,683,270,2025-01-02,2023-02-06,Y,1,1,P
25,1777,2024,Diaz,Nancy,Quality Assurance,727,280,274,2024-08-16,2024-03-25,~,0,1,Z
465,1777,2024,Okafor,Efua,Quality Assurance,727,683,274,2024-08-16,2024-03-25,~,0,1,Z
415,1777,2024,Mthembu,Mark,Quality Assurance,727,599,401,2024-10-05,2023-01-28,Y,1,1,P
160,1777,2025,Nair,Lisa,Quality Assurance,727,418,1114,2025-04-17,2023-03-11,Y,1,1,P
415,1777,2023,Mthembu,Mark,Quality Assurance,727,599,345,2023-05-14,2024-01-18,Y,1,1,P
416,1777,2023,Rossi,Daniel,Quality Assurance,881,658,850,2023-08-12,2023-09-05,Y,1,1,P
103,1777,2024,Tanaka,Steven,Quality Assurance,881,742,647,2024-05-04,2025-03-26,Y,1,1,P
387,1777,2025,Zhang,Diego,Quality Assurance,881,158,562,2025-07-17,2025-05-19,Y,1,1,P
103,1777,2025,Tanaka,Steven,Quality Assurance,881,742,562,2025-07-17,2025-05-19,Y,1,1,P
282,1777,2024,Flores,Marco,Quality Assurance,881,463,688,2024-05-02,2023-11-05,N,0,0,A
330,1777,2024,Gupta,Michelle,Quality Assurance,881,412,688,2024-05-02,2023-11-05,N,0,0,A
416,1777,2023,Rossi,Daniel,Quality Assurance,881,658,981,2023-05-25,2025-08-09,Y,1,1,P
282,1777,2023,Flores,Marco,Quality Assurance,881,463,758,2023-10-24,2023-12-12,Y,1,1,P
291,1777,2023,Ibrahim,Valeria,Quality Assurance,232,757,56,2023-08-12,2023-09-05,Y,1,1,P
89,1777,2025,Nkomo,Matthew,Quality Assurance,232,67,622,2025-05-04,2024-06-27,N,0,0,A
89,1777,2025,Nkomo,Matthew,Quality Assurance,232,67,153,2025-07-17,2025-05-19,Y,1,1,P
457,1777,2024,Ramirez,Carmen,Quality Assurance,232,230,613,2024-05-02,2023-11-05,Y,1,1,P
457,1777,2024,Ramirez,Carmen,Quality Assurance,232,230,205,2024-03-19,2025-01-11,Y,1,1,P
377,1777,2023,Lopez,Raj,Quality Assurance,232,856,871,2023-05-25,2025-08-09,N,0,0,A
291,1777,2025,Ibrahim,Valeria,Quality Assurance,232,757,490,2025-03-27,2023-10-17,Y,1,1,P
291,1777,2025,Ibrahim,Valeria,Quality Assurance,232,757,967,2025-08-12,2025-05-30,Y,1,1,P
89,1777,2023,Nkomo,Matthew,Quality Assurance,232,67,288,2023-10-24,2023-12-12,Y,1,1,P
428,1549,2023,Al-Khalil,Ji-eun,Ethics,906,653,804,2023-07-14,2024-07-01,Y,1,1,P
225,1549,2025,Robert,Elena,Ethics,906,924,604,2025-02-02,2024-08-09,Y,1,1,P
65,1549,2025,Thomas,Dina,Ethics,906,197,604,2025-02-02,2024-08-09,Y,1,1,P
154,1549,2023,Park,Donald,Ethics,906,557,410,2023-07-19,2025-04-29,Y,1,1,P
428,1549,2023,Al-Khalil,Ji-eun,Ethics,906,653,410,2023-07-19,2025-04-29,Y,1,1,P
192,1549,2023,Wagner,Richard,Ethics,832,397,538,2023-12-22,2025-08-06,N,0,0,A
314,1549,2025,Esposito,Carmen,Ethics,409,272,571,2025-01-09,2023-12-16,Y,1,1,P
2,1549,2025,Lee,Valeria,Ethics,409,179,571,2025-01-09,2023-12-16,Y,1,1,P
318,1549,2023,Al-Khalil,Marie,Ethics,409,863,231,2023-11-24,2023-11-07,Y,1,1,P
318,1549,2025,Al-Khalil,Marie,Ethics,409,863,612,2025-05-23,2024-02-09,Y,1,1,O
37,1549,2025,Kim,Seung-ho,Ethics,409,199,612,2025-05-23,2024-02-09,Y,1,1,P
37,1549,2023,Kim,Seung-ho,Ethics,409,199,442,2023-08-03,2024-12-25,N,0,0,A
129,123,2023,Lewis,Ursula,Creative Writing,797,37,1063,2023-12-18,2024-11-27,Y,1,1,P
209,123,2024,Yoon,Sakura,Creative Writing,797,546,1056,2024-09-24,2025-07-13,Y,1,1,P
24,123,2024,Liu,Dieter,Creative Writing,143,935,710,2024-12-14,2023-08-24,Y,1,1,P
65,1549,2023,Thomas,Dina,Ethics,906,197,618,2023-12-22,2025-08-06,Y,1,1,P
188,1798,2024,Nair,Rosa,Algorithms,599,580,932,2024-03-31,2025-01-23,Y,1,1,Y
109,1798,2024,Durand,Pierre,Algorithms,599,426,932,2024-03-31,2025-01-23,Y,1,1,Y
375,1798,2024,Becker,Tariq,Algorithms,599,860,932,2024-03-31,2025-01-23,Y,1,1,Y
435,1762,2023,White,Linda,Nutrition,834,286,279,2023-04-28,2025-01-06,Y,1,1,O
160,1537,2023,Nair,Lisa,Nutrition,834,418,279,2023-04-28,2025-01-06,Y,1,1,O
314,871,2023,Esposito,Carmen,Database Design,658,272,1065,2023-01-13,2023-07-11,Y,1,1,P
2,871,2023,Lee,Valeria,Database Design,658,179,1065,2023-01-13,2023-07-11,Y,1,1,P
146,871,2023,Patel,Sergei,Database Design,658,518,1065,2023-01-13,2023-07-11,Y,1,1,P
480,871,2023,Yoon,Tafadzwa,Database Design,658,913,1065,2023-01-13,2023-07-11,Y,1,1,P
468,137,2024,Ben-Khalil,Nathalie,Arts & Crafts,742,881,740,2024-09-12,2023-04-15,Y,1,1,P
129,123,2025,Lewis,Ursula,Creative Writing,797,37,44,2025-02-18,2024-03-11,Y,1,1,P
68,840,2024,Wu,Yuki,Cloud Computing,158,293,625,2024-01-04,2025-03-08,~,0,1,Z
165,840,2024,Ben-Said,Marco,Cloud Computing,158,465,625,2024-01-04,2025-03-08,Y,1,1,P
463,840,2025,Sidorov,Christopher,Cloud Computing,158,732,107,2025-01-06,2025-02-12,Y,1,1,P
68,840,2023,Wu,Yuki,Cloud Computing,158,293,390,2023-07-24,2025-08-02,Y,1,1,P
165,840,2023,Ben-Said,Marco,Cloud Computing,158,465,390,2023-07-24,2025-08-02,Y,1,1,P
251,180,2023,Torres,Ruth,Marketing,824,927,116,2023-05-03,2025-06-25,~,0,1,Z
281,180,2023,Kim,Joseph,Marketing,824,65,116,2023-05-03,2025-06-25,Y,1,1,P
25,180,2024,Diaz,Nancy,Marketing,824,280,1024,2024-06-07,2025-07-07,Y,1,1,P
178,871,2023,Alvarez,Samir,Database Design,518,445,30,2023-06-04,2023-11-26,Y,1,1,P
336,871,2023,Lopez,Francisco,Database Design,518,396,30,2023-06-04,2023-11-26,Y,1,1,L
468,871,2023,Ben-Khalil,Nathalie,Database Design,518,881,30,2023-06-04,2023-11-26,Y,1,1,P
198,1798,2024,Johnson,Arjun,Algorithms,653,640,157,2024-09-12,2023-04-15,Y,1,1,P
7,1798,2024,Becker,Chen,Algorithms,653,522,157,2024-09-12,2023-04-15,Y,1,1,P
462,1798,2024,Agarwal,Mohamed,Algorithms,653,182,157,2024-09-12,2023-04-15,Y,1,1,P
498,1798,2024,Petrov,Michelle,Algorithms,653,185,157,2024-09-12,2023-04-15,Y,1,1,P
236,547,2024,Thomas,Betty,System Administration,683,212,1020,2024-10-13,2025-08-21,N,0,0,A
176,547,2024,Clark,Kwaku,System Administration,683,71,1020,2024-10-13,2025-08-21,Y,1,1,P
490,871,2024,Lebedev,Chiara,Database Design,258,258,333,2024-02-18,2024-03-13,N,0,0,A
225,871,2023,Robert,Elena,Database Design,951,924,927,2023-05-26,2023-09-09,Y,1,1,P
192,871,2023,Wagner,Richard,Database Design,951,397,927,2023-05-26,2023-09-09,N,0,0,A
350,871,2023,Petrov,So-young,Database Design,951,192,927,2023-05-26,2023-09-09,Y,1,1,P
29,871,2024,Zhao,Charles,Database Design,951,291,257,2024-08-21,2025-04-07,N,0,0,A
154,871,2024,Park,Donald,Database Design,951,557,257,2024-08-21,2025-04-07,Y,1,1,P
37,871,2024,Kim,Seung-ho,Database Design,951,199,257,2024-08-21,2025-04-07,Y,1,1,P
384,557,2023,Clark,Ruth,Arabic,396,295,934,2023-10-29,2024-04-29,N,0,0,A
150,557,2023,Lewis,Efua,Arabic,396,908,934,2023-10-29,2024-04-29,Y,1,1,P
346,557,2023,Reddy,Hana,Arabic,396,880,934,2023-10-29,2024-04-29,Y,1,1,P
25,557,2023,Diaz,Nancy,Arabic,396,280,934,2023-10-29,2024-04-29,Y,1,1,P
352,557,2023,Popov,Anita,Arabic,396,251,934,2023-10-29,2024-04-29,Y,1,1,P
141,557,2023,Ibrahim,William,Arabic,396,794,934,2023-10-29,2024-04-29,Y,1,1,P
451,557,2023,Bernard,Sarah,Arabic,396,830,934,2023-10-29,2024-04-29,N,0,0,A
384,557,2023,Clark,Ruth,Arabic,396,295,1061,2023-04-08,2025-01-24,Y,1,1,P
282,557,2023,Flores,Marco,Arabic,396,463,1061,2023-04-08,2025-01-24,Y,1,1,P
141,557,2023,Ibrahim,William,Arabic,396,794,1061,2023-04-08,2025-01-24,N,0,0,A
330,557,2023,Gupta,Michelle,Arabic,396,412,1061,2023-04-08,2025-01-24,Y,1,1,P
1,871,2024,Rodriguez,Ahmad,Database Design,557,682,621,2024-11-03,2023-02-20,N,0,0,A
336,871,2024,Lopez,Francisco,Database Design,557,396,621,2024-11-03,2023-02-20,N,0,0,A
1,871,2024,Rodriguez,Ahmad,Database Design,557,682,477,2024-07-19,2024-04-09,N,0,0,A
416,1537,2024,Rossi,Daniel,Nutrition,732,658,13,2024-07-23,2024-02-17,Y,1,1,P
215,1537,2024,Harris,Matthew,Nutrition,732,411,412,2024-03-22,2023-07-21,N,0,0,A
480,1762,2024,Yoon,Tafadzwa,Nutrition,732,913,13,2024-07-23,2024-02-17,Y,1,1,P
318,1762,2023,Al-Khalil,Marie,Nutrition,732,863,275,2023-12-23,2023-05-17,N,0,0,A
120,1762,2023,Smith,Elena,Nutrition,732,797,275,2023-12-23,2023-05-17,Y,1,1,P
198,891,2025,Johnson,Arjun,Journalism,7,640,561,2025-06-28,2023-09-10,Y,1,1,P
236,891,2025,Thomas,Betty,Journalism,7,212,561,2025-06-28,2023-09-10,Y,1,1,P
176,891,2025,Clark,Kwaku,Journalism,7,71,561,2025-06-28,2023-09-10,Y,1,1,P
496,652,2024,Ben-Ahmad,Marie,Linear Algebra,912,164,117,2024-03-14,2023-03-13,Y,1,1,P
395,652,2024,Petit,Yuki,Linear Algebra,912,824,117,2024-03-14,2023-03-13,N,0,0,A
282,652,2024,Flores,Marco,Linear Algebra,912,463,117,2024-03-14,2023-03-13,Y,1,1,P
236,1749,2024,Thomas,Betty,International Business,930,212,995,2024-12-16,2024-11-14,Y,1,1,P
176,1749,2024,Clark,Kwaku,International Business,930,71,995,2024-12-16,2024-11-14,Y,1,1,P
327,1749,2024,Ben-Khalil,Kenneth,International Business,810,737,616,2024-03-27,2024-09-26,Y,1,1,P
236,1749,2023,Thomas,Betty,International Business,810,212,636,2023-07-10,2025-02-26,Y,1,1,P
176,1749,2023,Clark,Kwaku,International Business,810,71,636,2023-07-10,2025-02-26,Y,1,1,P
198,1749,2024,Johnson,Arjun,International Business,839,640,1014,2024-12-16,2024-11-14,Y,1,1,P
474,1749,2024,Müller,Michael,International Business,839,137,563,2024-02-19,2024-05-31,Y,1,1,P
232,1749,2024,Johnson,Wei,International Business,839,504,563,2024-02-19,2024-05-31,N,0,0,A
161,1749,2023,Robert,Tatiana,International Business,798,515,761,2023-06-14,2024-10-03,Y,1,1,P
109,1749,2023,Durand,Pierre,International Business,798,426,761,2023-06-14,2024-10-03,Y,1,1,P
7,1749,2023,Becker,Chen,International Business,798,522,761,2023-06-14,2024-10-03,N,0,0,A
375,1749,2023,Becker,Tariq,International Business,798,860,761,2023-06-14,2024-10-03,Y,1,1,P
161,1749,2023,Robert,Tatiana,International Business,798,515,479,2023-01-06,2025-05-31,Y,1,1,P
7,1749,2023,Becker,Chen,International Business,798,522,479,2023-01-06,2025-05-31,~,0,1,Z
232,1749,2023,Johnson,Wei,International Business,798,504,479,2023-01-06,2025-05-31,Y,1,1,L
455,1749,2024,Rodriguez,Sarah,International Business,18,7,722,2024-03-27,2025-06-18,Y,1,1,P
269,1749,2024,Ramirez,Chiedza,International Business,18,664,722,2024-03-27,2025-06-18,Y,1,1,P
265,1749,2024,Esposito,Yaw,International Business,18,231,722,2024-03-27,2025-06-18,N,0,0,A
265,1749,2023,Esposito,Yaw,International Business,18,231,133,2023-07-10,2025-02-26,N,0,0,A
199,1749,2024,Garcia,Kwaku,International Business,802,432,1119,2024-01-20,2024-08-03,Y,1,1,P
